index,name,age,probability
30,27216,-750.5,0
30,27216,-755.5,0
30,27216,-760.5,0
30,27216,-765.5,0
30,27216,-770.5,0
30,27216,-775.5,1.4872E-06
30,27216,-780.5,1.3429E-06
30,27216,-785.5,4.883E-07
30,27216,-790.5,1.0544E-07
30,27216,-795.5,5.549E-08
30,27216,-800.5,8.324E-08
30,27216,-805.5,9.989E-08
30,27216,-810.5,9.989E-08
30,27216,-815.5,6.659E-08
30,27216,-820.5,9.989E-08
30,27216,-825.5,2.2197E-07
30,27216,-830.5,4.217E-07
30,27216,-835.5,6.715E-07
30,27216,-840.5,6.826E-07
30,27216,-845.5,5.882E-07
30,27216,-850.5,4.717E-07
30,27216,-855.5,3.885E-07
30,27216,-860.5,3.219E-07
30,27216,-865.5,2.8857E-07
30,27216,-870.5,3.163E-07
30,27216,-875.5,4.717E-07
30,27216,-880.5,9.267E-07
30,27216,-885.5,2.2142E-06
30,27216,-890.5,0.000005882
30,27216,-895.5,0.000015272
30,27216,-900.5,0.000031559
30,27216,-905.5,0.00004761
30,27216,-910.5,0.00004782
30,27216,-915.5,0.00003638
30,27216,-920.5,0.000023557
30,27216,-925.5,0.000015227
30,27216,-930.5,0.000010411
30,27216,-935.5,0.000009084
30,27216,-940.5,0.000009634
30,27216,-945.5,0.000012025
30,27216,-950.5,0.000016176
30,27216,-955.5,0.000022514
30,27216,-960.5,0.000028857
30,27216,-965.5,0.000028784
30,27216,-970.5,0.000022658
30,27216,-975.5,0.00003473
30,27216,-980.5,0.00006785
30,27216,-985.5,0.00006148
30,27216,-990.5,0.00007984
30,27216,-995.5,0.0003958
30,27216,-1000.5,0.0006282
30,27216,-1005.5,0.0004057
30,27216,-1010.5,0.0003212
30,27216,-1015.5,0.0003709
30,27216,-1020.5,0.0005389
30,27216,-1025.5,0.0010535
30,27216,-1030.5,0.0016276
30,27216,-1035.5,0.002382
30,27216,-1040.5,0.002988
30,27216,-1045.5,0.00334
30,27216,-1050.5,0.0041
30,27216,-1055.5,0.004881
30,27216,-1060.5,0.004758
30,27216,-1065.5,0.004674
30,27216,-1070.5,0.004705
30,27216,-1075.5,0.004674
30,27216,-1080.5,0.004136
30,27216,-1085.5,0.003336
30,27216,-1090.5,0.0031202
30,27216,-1095.5,0.003515
30,27216,-1100.5,0.003678
30,27216,-1105.5,0.003281
30,27216,-1110.5,0.0029365
30,27216,-1115.5,0.0030722
30,27216,-1120.5,0.003308
30,27216,-1125.5,0.003554
30,27216,-1130.5,0.00376
30,27216,-1135.5,0.0039
30,27216,-1140.5,0.003609
30,27216,-1145.5,0.003449
30,27216,-1150.5,0.003721
30,27216,-1155.5,0.004421
30,27216,-1160.5,0.005186
30,27216,-1165.5,0.005509
30,27216,-1170.5,0.005546
30,27216,-1175.5,0.005549
30,27216,-1180.5,0.005478
30,27216,-1185.5,0.005416
30,27216,-1190.5,0.005501
30,27216,-1195.5,0.005549
30,27216,-1200.5,0.005548
30,27216,-1205.5,0.005506
30,27216,-1210.5,0.00548
30,27216,-1215.5,0.005325
30,27216,-1220.5,0.004557
30,27216,-1225.5,0.003522
30,27216,-1230.5,0.003067
30,27216,-1235.5,0.0027936
30,27216,-1240.5,0.0029155
30,27216,-1245.5,0.0031528
30,27216,-1250.5,0.003315
30,27216,-1255.5,0.003172
30,27216,-1260.5,0.0028872
30,27216,-1265.5,0.0022268
30,27216,-1270.5,0.001543
30,27216,-1275.5,0.0009829
30,27216,-1280.5,0.0003967
30,27216,-1285.5,0.00018221
30,27216,-1290.5,0.00011978
30,27216,-1295.5,0.00008354
30,27216,-1300.5,0.00003641
30,27216,-1305.5,0.000013174
30,27216,-1310.5,0.000007464
30,27216,-1315.5,0.000006815
30,27216,-1320.5,0.000004462
30,27216,-1325.5,1.3873E-06
30,27216,-1330.5,5.327E-07
30,27216,-1335.5,6.104E-07
30,27216,-1340.5,7.658E-07
30,27216,-1345.5,8.158E-07
30,27216,-1350.5,9.545E-07
30,27216,-1355.5,2.0144E-06
30,27216,-1360.5,0.000006093
30,27216,-1365.5,0.000013857
30,27216,-1370.5,0.00003276
30,27216,-1375.5,0.00004403
30,27216,-1380.5,0.00002091
30,27216,-1385.5,0.000010261
30,27216,-1390.5,0.000003907
30,27216,-1395.5,8.435E-07
30,27216,-1400.5,2.3307E-07
30,27216,-1405.5,8.879E-08
30,27216,-1410.5,2.2197E-08
30,27216,-1415.5,1.1099E-08
30,27216,-1420.5,5.549E-09
30,27216,-1425.5,0
30,27216,-1430.5,0
30,27216,-1435.5,0
31,27217,-245.5,0
31,27217,-250.5,0
31,27217,-255.5,3.26E-09
31,27217,-260.5,6.521E-09
31,27217,-265.5,1.9563E-08
31,27217,-270.5,2.2823E-08
31,27217,-275.5,1.3042E-08
31,27217,-280.5,6.521E-09
31,27217,-285.5,3.26E-09
31,27217,-290.5,3.26E-09
31,27217,-295.5,0
31,27217,-300.5,0
31,27217,-305.5,0
31,27217,-310.5,0
31,27217,-315.5,0
31,27217,-320.5,3.26E-09
31,27217,-325.5,3.26E-09
31,27217,-330.5,6.521E-09
31,27217,-335.5,6.521E-09
31,27217,-340.5,9.781E-09
31,27217,-345.5,9.781E-09
31,27217,-350.5,1.6302E-08
31,27217,-355.5,1.9563E-08
31,27217,-360.5,1.9563E-08
31,27217,-365.5,2.6083E-08
31,27217,-370.5,2.6083E-08
31,27217,-375.5,2.2823E-08
31,27217,-380.5,3.26E-08
31,27217,-385.5,3.913E-08
31,27217,-390.5,3.913E-08
31,27217,-395.5,3.913E-08
31,27217,-400.5,3.586E-08
31,27217,-405.5,6.195E-08
31,27217,-410.5,1.0759E-07
31,27217,-415.5,1.9563E-07
31,27217,-420.5,4.565E-07
31,27217,-425.5,6.847E-07
31,27217,-430.5,9.357E-07
31,27217,-435.5,1.4574E-06
31,27217,-440.5,2.2138E-06
31,27217,-445.5,2.7616E-06
31,27217,-450.5,2.2725E-06
31,27217,-455.5,2.1845E-06
31,27217,-460.5,2.0997E-06
31,27217,-465.5,1.4672E-06
31,27217,-470.5,0.000001164
31,27217,-475.5,1.5487E-06
31,27217,-480.5,2.6214E-06
31,27217,-485.5,3.0974E-06
31,27217,-490.5,2.9572E-06
31,27217,-495.5,2.3084E-06
31,27217,-500.5,1.5585E-06
31,27217,-505.5,1.4183E-06
31,27217,-510.5,1.6498E-06
31,27217,-515.5,1.6302E-06
31,27217,-520.5,1.2487E-06
31,27217,-525.5,1.2194E-06
31,27217,-530.5,1.5552E-06
31,27217,-535.5,2.3736E-06
31,27217,-540.5,0.000003991
31,27217,-545.5,0.000006531
31,27217,-550.5,0.000009569
31,27217,-555.5,0.000011337
31,27217,-560.5,0.000012742
31,27217,-565.5,0.000016152
31,27217,-570.5,0.000021082
31,27217,-575.5,0.000026201
31,27217,-580.5,0.000029967
31,27217,-585.5,0.00003258
31,27217,-590.5,0.00003567
31,27217,-595.5,0.0000425
31,27217,-600.5,0.00005896
31,27217,-605.5,0.00009266
31,27217,-610.5,0.00012941
31,27217,-615.5,0.00013654
31,27217,-620.5,0.00012066
31,27217,-625.5,0.00010207
31,27217,-630.5,0.0000897
31,27217,-635.5,0.00009586
31,27217,-640.5,0.00013084
31,27217,-645.5,0.00019566
31,27217,-650.5,0.00029979
31,27217,-655.5,0.0004486
31,27217,-660.5,0.000633
31,27217,-665.5,0.000847
31,27217,-670.5,0.0010501
31,27217,-675.5,0.0012285
31,27217,-680.5,0.0013989
31,27217,-685.5,0.0015459
31,27217,-690.5,0.0016811
31,27217,-695.5,0.0016947
31,27217,-700.5,0.0016088
31,27217,-705.5,0.0018447
31,27217,-710.5,0.002134
31,27217,-715.5,0.0021058
31,27217,-720.5,0.0021113
31,27217,-725.5,0.0019752
31,27217,-730.5,0.0019292
31,27217,-735.5,0.0019433
31,27217,-740.5,0.0017359
31,27217,-745.5,0.0014343
31,27217,-750.5,0.001309
31,27217,-755.5,0.001201
31,27217,-760.5,0.0014671
31,27217,-765.5,0.001517
31,27217,-770.5,0.0013617
31,27217,-775.5,0.0027029
31,27217,-780.5,0.003199
31,27217,-785.5,0.0030472
31,27217,-790.5,0.0027346
31,27217,-795.5,0.0025687
31,27217,-800.5,0.0026681
31,27217,-805.5,0.0027086
31,27217,-810.5,0.002693
31,27217,-815.5,0.0026206
31,27217,-820.5,0.0026972
31,27217,-825.5,0.0028497
31,27217,-830.5,0.0029832
31,27217,-835.5,0.0030426
31,27217,-840.5,0.0030678
31,27217,-845.5,0.0030536
31,27217,-850.5,0.0030148
31,27217,-855.5,0.0029679
31,27217,-860.5,0.0029279
31,27217,-865.5,0.0029207
31,27217,-870.5,0.0029377
31,27217,-875.5,0.0030035
31,27217,-880.5,0.0031163
31,27217,-885.5,0.003223
31,27217,-890.5,0.00326
31,27217,-895.5,0.003194
31,27217,-900.5,0.0030686
31,27217,-905.5,0.0029692
31,27217,-910.5,0.002965
31,27217,-915.5,0.0030358
31,27217,-920.5,0.0031275
31,27217,-925.5,0.003194
31,27217,-930.5,0.003232
31,27217,-935.5,0.003242
31,27217,-940.5,0.003238
31,27217,-945.5,0.00322
31,27217,-950.5,0.003187
31,27217,-955.5,0.0031356
31,27217,-960.5,0.0030878
31,27217,-965.5,0.0030867
31,27217,-970.5,0.0031323
31,27217,-975.5,0.0030426
31,27217,-980.5,0.002852
31,27217,-985.5,0.002884
31,27217,-990.5,0.0027962
31,27217,-995.5,0.0020775
31,27217,-1000.5,0.001777
31,27217,-1005.5,0.0020383
31,27217,-1010.5,0.0021685
31,27217,-1015.5,0.0020891
31,27217,-1020.5,0.001871
31,27217,-1025.5,0.001443
31,27217,-1030.5,0.001145
31,27217,-1035.5,0.0008743
31,27217,-1040.5,0.0007093
31,27217,-1045.5,0.0006269
31,27217,-1050.5,0.0004705
31,27217,-1055.5,0.0003257
31,27217,-1060.5,0.0003485
31,27217,-1065.5,0.0003639
31,27217,-1070.5,0.0003582
31,27217,-1075.5,0.0003638
31,27217,-1080.5,0.0004637
31,27217,-1085.5,0.0006276
31,27217,-1090.5,0.0006774
31,27217,-1095.5,0.0005884
31,27217,-1100.5,0.0005543
31,27217,-1105.5,0.00064
31,27217,-1110.5,0.0007221
31,27217,-1115.5,0.0006888
31,27217,-1120.5,0.000634
31,27217,-1125.5,0.0005803
31,27217,-1130.5,0.0005374
31,27217,-1135.5,0.0005095
31,27217,-1140.5,0.0005697
31,27217,-1145.5,0.0006039
31,27217,-1150.5,0.0005463
31,27217,-1155.5,0.0004102
31,27217,-1160.5,0.00026695
31,27217,-1165.5,0.00018577
31,27217,-1170.5,0.00015812
31,27217,-1175.5,0.00015168
31,27217,-1180.5,0.00011414
31,27217,-1185.5,0.000103
31,27217,-1190.5,0.00011978
31,27217,-1195.5,0.00015028
31,27217,-1200.5,0.00014412
31,27217,-1205.5,0.00012153
31,27217,-1210.5,0.0001118
31,27217,-1215.5,0.00008999
31,27217,-1220.5,0.00004835
31,27217,-1225.5,0.000025317
31,27217,-1230.5,0.00001923
31,27217,-1235.5,0.000016113
31,27217,-1240.5,0.00001745
31,27217,-1245.5,0.000020303
31,27217,-1250.5,0.000022477
31,27217,-1255.5,0.00002055
31,27217,-1260.5,0.00001713
31,27217,-1265.5,0.000010851
31,27217,-1270.5,0.000006136
31,27217,-1275.5,0.000003277
31,27217,-1280.5,1.0727E-06
31,27217,-1285.5,4.532E-07
31,27217,-1290.5,2.9018E-07
31,27217,-1295.5,2.0215E-07
31,27217,-1300.5,8.803E-08
31,27217,-1305.5,3.586E-08
31,27217,-1310.5,1.9563E-08
31,27217,-1315.5,1.9563E-08
31,27217,-1320.5,1.3042E-08
31,27217,-1325.5,3.26E-09
31,27217,-1330.5,3.26E-09
31,27217,-1335.5,3.26E-09
31,27217,-1340.5,3.26E-09
31,27217,-1345.5,3.26E-09
31,27217,-1350.5,3.26E-09
31,27217,-1355.5,6.521E-09
31,27217,-1360.5,1.6302E-08
31,27217,-1365.5,3.586E-08
31,27217,-1370.5,8.151E-08
31,27217,-1375.5,1.0759E-07
31,27217,-1380.5,5.217E-08
31,27217,-1385.5,2.6083E-08
31,27217,-1390.5,1.3042E-08
31,27217,-1395.5,3.26E-09
31,27217,-1400.5,0
31,27217,-1405.5,0
32,3006,784.5,0
32,3006,779.5,0
32,3006,774.5,0
32,3006,769.5,1.4352E-07
32,3006,764.5,1.1195E-06
32,3006,759.5,1.9998E-06
32,3006,754.5,0.000005674
32,3006,749.5,0.000027069
32,3006,744.5,0.00013832
32,3006,739.5,0.00027054
32,3006,734.5,0.0004502
32,3006,729.5,0.000698
32,3006,724.5,0.0007565
32,3006,719.5,0.0009855
32,3006,714.5,0.0021014
32,3006,709.5,0.0022075
32,3006,704.5,0.0008189
32,3006,699.5,0.0007687
32,3006,694.5,0.0005821
32,3006,689.5,0.00019541
32,3006,684.5,0.00005598
32,3006,679.5,0.000010047
32,3006,674.5,1.6457E-06
32,3006,669.5,0.00000444
32,3006,664.5,0.00005976
32,3006,659.5,0.0015363
32,3006,654.5,0.002488
32,3006,649.5,0.0008077
32,3006,644.5,0.00020262
32,3006,639.5,0.00007569
32,3006,634.5,0.00003952
32,3006,629.5,0.000018524
32,3006,624.5,0.000014831
32,3006,619.5,0.00003739
32,3006,614.5,0.00004984
32,3006,609.5,0.000025739
32,3006,604.5,0.000008564
32,3006,599.5,0.000004899
32,3006,594.5,0.000009109
32,3006,589.5,0.00003334
32,3006,584.5,0.00007382
32,3006,579.5,0.00006511
32,3006,574.5,0.00004975
32,3006,569.5,0.00005528
32,3006,564.5,0.00011446
32,3006,559.5,0.00019369
32,3006,554.5,0.00014595
32,3006,549.5,0.00016046
32,3006,544.5,0.0005519
32,3006,539.5,0.0024319
32,3006,534.5,0.004756
32,3006,529.5,0.004397
32,3006,524.5,0.0031478
32,3006,519.5,0.003271
32,3006,514.5,0.004777
32,3006,509.5,0.006155
32,3006,504.5,0.006247
32,3006,499.5,0.005614
32,3006,494.5,0.005134
32,3006,489.5,0.005093
32,3006,484.5,0.005498
32,3006,479.5,0.006168
32,3006,474.5,0.006802
32,3006,469.5,0.007143
32,3006,464.5,0.007294
32,3006,459.5,0.007691
32,3006,454.5,0.008554
32,3006,449.5,0.008957
32,3006,444.5,0.008777
32,3006,439.5,0.008257
32,3006,434.5,0.007404
32,3006,429.5,0.006724
32,3006,424.5,0.006721
32,3006,419.5,0.007477
32,3006,414.5,0.008871
32,3006,409.5,0.009568
32,3006,404.5,0.007118
32,3006,399.5,0.0026037
32,3006,394.5,0.0004051
32,3006,389.5,0.00003757
32,3006,384.5,2.9662E-06
32,3006,379.5,3.923E-07
32,3006,374.5,8.611E-08
32,3006,369.5,3.827E-08
32,3006,364.5,1.9137E-08
32,3006,359.5,9.568E-09
32,3006,354.5,0
32,3006,349.5,0
32,3006,344.5,0
32,3006,339.5,0
32,3006,334.5,0
32,3006,329.5,0
32,3006,324.5,0
32,3006,319.5,0
32,3006,314.5,0
32,3006,309.5,0
32,3006,304.5,0
32,3006,299.5,0
32,3006,294.5,0
32,3006,289.5,0
32,3006,284.5,0
32,3006,279.5,0
32,3006,274.5,0
32,3006,269.5,1.9137E-08
32,3006,264.5,1.9137E-08
32,3006,259.5,0
32,3006,254.5,0
32,3006,249.5,0
33,4031,6579.5,0
33,4031,6574.5,0
33,4031,6569.5,0
33,4031,6564.5,4.745E-09
33,4031,6559.5,9.489E-09
33,4031,6554.5,9.489E-09
33,4031,6549.5,4.745E-09
33,4031,6544.5,4.745E-09
33,4031,6539.5,4.745E-09
33,4031,6534.5,4.745E-09
33,4031,6529.5,4.745E-09
33,4031,6524.5,4.745E-09
33,4031,6519.5,4.745E-09
33,4031,6514.5,4.745E-09
33,4031,6509.5,4.745E-09
33,4031,6504.5,4.745E-09
33,4031,6499.5,1.4234E-08
33,4031,6494.5,2.8468E-08
33,4031,6489.5,2.3723E-08
33,4031,6484.5,2.3723E-08
33,4031,6479.5,2.3723E-08
33,4031,6474.5,3.796E-08
33,4031,6469.5,1.0913E-07
33,4031,6464.5,2.5147E-07
33,4031,6459.5,5.646E-07
33,4031,6454.5,1.0201E-06
33,4031,6449.5,1.7033E-06
33,4031,6444.5,1.8836E-06
33,4031,6439.5,2.5811E-06
33,4031,6434.5,0.000004811
33,4031,6429.5,0.000009802
33,4031,6424.5,0.000016739
33,4031,6419.5,0.000028753
33,4031,6414.5,0.00004704
33,4031,6409.5,0.00006341
33,4031,6404.5,0.00006566
33,4031,6399.5,0.00006566
33,4031,6394.5,0.00009873
33,4031,6389.5,0.00016492
33,4031,6384.5,0.00020415
33,4031,6379.5,0.00023678
33,4031,6374.5,0.0003279
33,4031,6369.5,0.0004292
33,4031,6364.5,0.0005272
33,4031,6359.5,0.000593
33,4031,6354.5,0.0006374
33,4031,6349.5,0.0006627
33,4031,6344.5,0.0006627
33,4031,6339.5,0.0006627
33,4031,6334.5,0.0007682
33,4031,6329.5,0.0009518
33,4031,6324.5,0.0010802
33,4031,6319.5,0.0010146
33,4031,6314.5,0.000792
33,4031,6309.5,0.000602
33,4031,6304.5,0.0005061
33,4031,6299.5,0.000481
33,4031,6294.5,0.0004552
33,4031,6289.5,0.0003949
33,4031,6284.5,0.000336
33,4031,6279.5,0.0003138
33,4031,6274.5,0.0003357
33,4031,6269.5,0.0004055
33,4031,6264.5,0.0005112
33,4031,6259.5,0.0006281
33,4031,6254.5,0.0007231
33,4031,6249.5,0.000822
33,4031,6244.5,0.0009852
33,4031,6239.5,0.0012635
33,4031,6234.5,0.0017794
33,4031,6229.5,0.0024795
33,4031,6224.5,0.003315
33,4031,6219.5,0.004046
33,4031,6214.5,0.004456
33,4031,6209.5,0.004659
33,4031,6204.5,0.004739
33,4031,6199.5,0.004727
33,4031,6194.5,0.004674
33,4031,6189.5,0.004624
33,4031,6184.5,0.004563
33,4031,6179.5,0.004512
33,4031,6174.5,0.004488
33,4031,6169.5,0.00454
33,4031,6164.5,0.004594
33,4031,6159.5,0.004602
33,4031,6154.5,0.004572
33,4031,6149.5,0.004542
33,4031,6144.5,0.004519
33,4031,6139.5,0.004435
33,4031,6134.5,0.004335
33,4031,6129.5,0.00419
33,4031,6124.5,0.004037
33,4031,6119.5,0.003935
33,4031,6114.5,0.003879
33,4031,6109.5,0.003917
33,4031,6104.5,0.003982
33,4031,6099.5,0.004127
33,4031,6094.5,0.004288
33,4031,6089.5,0.004473
33,4031,6084.5,0.004644
33,4031,6079.5,0.004745
33,4031,6074.5,0.00464
33,4031,6069.5,0.004268
33,4031,6064.5,0.003651
33,4031,6059.5,0.0030749
33,4031,6054.5,0.0026932
33,4031,6049.5,0.0025834
33,4031,6044.5,0.0026861
33,4031,6039.5,0.0028294
33,4031,6034.5,0.0028653
33,4031,6029.5,0.0027587
33,4031,6024.5,0.0024035
33,4031,6019.5,0.0019059
33,4031,6014.5,0.0014448
33,4031,6009.5,0.0011238
33,4031,6004.5,0.00099
33,4031,5999.5,0.0009969
33,4031,5994.5,0.0009969
33,4031,5989.5,0.0008149
33,4031,5984.5,0.0004669
33,4031,5979.5,0.00022253
33,4031,5974.5,0.0001098
33,4031,5969.5,0.0000617
33,4031,5964.5,0.00004131
33,4031,5959.5,0.0000327
33,4031,5954.5,0.00003638
33,4031,5949.5,0.0000617
33,4031,5944.5,0.00013937
33,4031,5939.5,0.00026989
33,4031,5934.5,0.0003599
33,4031,5929.5,0.000355
33,4031,5924.5,0.00025858
33,4031,5919.5,0.00014972
33,4031,5914.5,0.00008135
33,4031,5909.5,0.00005465
33,4031,5904.5,0.00004633
33,4031,5899.5,0.00004633
33,4031,5894.5,0.00003781
33,4031,5889.5,0.000024715
33,4031,5884.5,0.000014889
33,4031,5879.5,0.000008469
33,4031,5874.5,0.000005172
33,4031,5869.5,0.000004474
33,4031,5864.5,0.000006182
33,4031,5859.5,0.000010177
33,4031,5854.5,0.000016198
33,4031,5849.5,0.000016198
33,4031,5844.5,0.000008915
33,4031,5839.5,0.000004261
33,4031,5834.5,2.0782E-06
33,4031,5829.5,1.3238E-06
33,4031,5824.5,1.2004E-06
33,4031,5819.5,1.1956E-06
33,4031,5814.5,1.3238E-06
33,4031,5809.5,0.000001542
33,4031,5804.5,1.4661E-06
33,4031,5799.5,1.0818E-06
33,4031,5794.5,8.351E-07
33,4031,5789.5,6.168E-07
33,4031,5784.5,0.000000465
33,4031,5779.5,3.558E-07
33,4031,5774.5,3.369E-07
33,4031,5769.5,3.179E-07
33,4031,5764.5,3.0366E-07
33,4031,5759.5,3.226E-07
33,4031,5754.5,3.084E-07
33,4031,5749.5,2.1825E-07
33,4031,5744.5,1.4234E-07
33,4031,5739.5,9.015E-08
33,4031,5734.5,4.27E-08
33,4031,5729.5,1.8979E-08
33,4031,5724.5,9.489E-09
33,4031,5719.5,0
33,4031,5714.5,0
33,4031,5709.5,0
34,4740,2304.5,0
34,4740,2299.5,0
34,4740,2294.5,6.642E-09
34,4740,2289.5,1.9925E-08
34,4740,2284.5,1.1291E-07
34,4740,2279.5,3.1216E-07
34,4740,2274.5,0.000000797
34,4740,2269.5,1.8199E-06
34,4740,2264.5,2.4641E-06
34,4740,2259.5,2.1187E-06
34,4740,2254.5,9.299E-07
34,4740,2249.5,2.856E-07
34,4740,2244.5,9.963E-08
34,4740,2239.5,6.642E-08
34,4740,2234.5,1.1291E-07
34,4740,2229.5,2.4575E-07
34,4740,2224.5,3.919E-07
34,4740,2219.5,2.9224E-07
34,4740,2214.5,1.3284E-07
34,4740,2209.5,1.7933E-07
34,4740,2204.5,8.435E-07
34,4740,2199.5,0.000006615
34,4740,2194.5,0.00003316
34,4740,2189.5,0.00008911
34,4740,2184.5,0.00011502
34,4740,2179.5,0.00008608
34,4740,2174.5,0.00005003
34,4740,2169.5,0.000029656
34,4740,2164.5,0.000017235
34,4740,2159.5,0.000010056
34,4740,2154.5,0.000007997
34,4740,2149.5,0.000011802
34,4740,2144.5,0.00003233
34,4740,2139.5,0.00011504
34,4740,2134.5,0.0003513
34,4740,2129.5,0.0007454
34,4740,2124.5,0.0011399
34,4740,2119.5,0.0013349
34,4740,2114.5,0.0015995
34,4740,2109.5,0.0019067
34,4740,2104.5,0.0020083
34,4740,2099.5,0.0018297
34,4740,2094.5,0.0013961
34,4740,2089.5,0.0009776
34,4740,2084.5,0.0006548
34,4740,2079.5,0.000448
34,4740,2074.5,0.0003391
34,4740,2069.5,0.00033
34,4740,2064.5,0.0003767
34,4740,2059.5,0.0004391
34,4740,2054.5,0.000521
34,4740,2049.5,0.0006154
34,4740,2044.5,0.0007716
34,4740,2039.5,0.0010795
34,4740,2034.5,0.0017683
34,4740,2029.5,0.0029117
34,4740,2024.5,0.004012
34,4740,2019.5,0.004846
34,4740,2014.5,0.00561
34,4740,2009.5,0.006141
34,4740,2004.5,0.006327
34,4740,1999.5,0.006095
34,4740,1994.5,0.005171
34,4740,1989.5,0.004008
34,4740,1984.5,0.003861
34,4740,1979.5,0.004875
34,4740,1974.5,0.005919
34,4740,1969.5,0.006268
34,4740,1964.5,0.006269
34,4740,1959.5,0.00626
34,4740,1954.5,0.006416
34,4740,1949.5,0.006611
34,4740,1944.5,0.006642
34,4740,1939.5,0.006529
34,4740,1934.5,0.006366
34,4740,1929.5,0.006073
34,4740,1924.5,0.005683
34,4740,1919.5,0.005364
34,4740,1914.5,0.005191
34,4740,1909.5,0.005297
34,4740,1904.5,0.005408
34,4740,1899.5,0.005287
34,4740,1894.5,0.004856
34,4740,1889.5,0.003988
34,4740,1884.5,0.0028313
34,4740,1879.5,0.001694
34,4740,1874.5,0.0007951
34,4740,1869.5,0.0003449
34,4740,1864.5,0.00018197
34,4740,1859.5,0.00011927
34,4740,1854.5,0.00012303
34,4740,1849.5,0.00019921
34,4740,1844.5,0.0004545
34,4740,1839.5,0.0010386
34,4740,1834.5,0.0017474
34,4740,1829.5,0.0018072
34,4740,1824.5,0.0012621
34,4740,1819.5,0.0007329
34,4740,1814.5,0.0004539
34,4740,1809.5,0.000359
34,4740,1804.5,0.0003818
34,4740,1799.5,0.0005385
34,4740,1794.5,0.0007538
34,4740,1789.5,0.0010564
34,4740,1784.5,0.0012288
34,4740,1779.5,0.0010069
34,4740,1774.5,0.0005257
34,4740,1769.5,0.00022267
34,4740,1764.5,0.00012446
34,4740,1759.5,0.00010609
34,4740,1754.5,0.00012951
34,4740,1749.5,0.00012523
34,4740,1744.5,0.0000535
34,4740,1739.5,0.000012493
34,4740,1734.5,2.7696E-06
34,4740,1729.5,7.771E-07
34,4740,1724.5,5.446E-07
34,4740,1719.5,1.1025E-06
34,4740,1714.5,2.9755E-06
34,4740,1709.5,0.000009498
34,4740,1704.5,0.000018663
34,4740,1699.5,0.000013523
34,4740,1694.5,0.000004463
34,4740,1689.5,9.763E-07
34,4740,1684.5,1.7933E-07
34,4740,1679.5,9.963E-08
34,4740,1674.5,9.299E-08
34,4740,1669.5,7.97E-08
34,4740,1664.5,3.985E-08
34,4740,1659.5,3.321E-08
34,4740,1654.5,4.649E-08
34,4740,1649.5,1.3948E-07
34,4740,1644.5,1.9261E-07
34,4740,1639.5,7.97E-08
34,4740,1634.5,5.978E-08
34,4740,1629.5,3.985E-08
34,4740,1624.5,1.3284E-08
34,4740,1619.5,0
34,4740,1614.5,0
34,4740,1609.5,0
35,28099,3349.5,0
35,28099,3344.5,0
35,28099,3339.5,0
35,28099,3334.5,1.1452E-08
35,28099,3329.5,5.726E-08
35,28099,3324.5,1.6033E-07
35,28099,3319.5,3.207E-07
35,28099,3314.5,4.924E-07
35,28099,3309.5,6.871E-07
35,28099,3304.5,8.818E-07
35,28099,3299.5,8.016E-07
35,28099,3294.5,5.268E-07
35,28099,3289.5,3.779E-07
35,28099,3284.5,5.268E-07
35,28099,3279.5,1.0421E-06
35,28099,3274.5,8.016E-07
35,28099,3269.5,5.841E-07
35,28099,3264.5,7.444E-07
35,28099,3259.5,1.9468E-06
35,28099,3254.5,0.000003355
35,28099,3249.5,1.9468E-06
35,28099,3244.5,0.000001317
35,28099,3239.5,6.299E-07
35,28099,3234.5,2.634E-07
35,28099,3229.5,1.6033E-07
35,28099,3224.5,1.1452E-07
35,28099,3219.5,1.0307E-07
35,28099,3214.5,5.726E-08
35,28099,3209.5,2.2904E-08
35,28099,3204.5,1.1452E-08
35,28099,3199.5,1.1452E-08
35,28099,3194.5,1.1452E-08
35,28099,3189.5,3.436E-08
35,28099,3184.5,8.016E-08
35,28099,3179.5,1.8323E-07
35,28099,3174.5,3.207E-07
35,28099,3169.5,4.924E-07
35,28099,3164.5,5.497E-07
35,28099,3159.5,3.894E-07
35,28099,3154.5,1.4888E-07
35,28099,3149.5,5.726E-08
35,28099,3144.5,2.2904E-08
35,28099,3139.5,3.436E-08
35,28099,3134.5,4.581E-08
35,28099,3129.5,6.871E-08
35,28099,3124.5,6.871E-08
35,28099,3119.5,9.162E-08
35,28099,3114.5,1.1452E-07
35,28099,3109.5,1.2597E-07
35,28099,3104.5,3.092E-07
35,28099,3099.5,0.000001443
35,28099,3094.5,0.000005634
35,28099,3089.5,0.000017361
35,28099,3084.5,0.000031367
35,28099,3079.5,0.00004583
35,28099,3074.5,0.00006678
35,28099,3069.5,0.00008992
35,28099,3064.5,0.00008387
35,28099,3059.5,0.00004338
35,28099,3054.5,0.000022664
35,28099,3049.5,0.000014235
35,28099,3044.5,0.0000127
35,28099,3039.5,0.000013605
35,28099,3034.5,0.000015391
35,28099,3029.5,0.000026282
35,28099,3024.5,0.00006579
35,28099,3019.5,0.00013744
35,28099,3014.5,0.00021059
35,28099,3009.5,0.0003563
35,28099,3004.5,0.0006198
35,28099,2999.5,0.0008958
35,28099,2994.5,0.0008669
35,28099,2989.5,0.0006791
35,28099,2984.5,0.000515
35,28099,2979.5,0.0004091
35,28099,2974.5,0.0003603
35,28099,2969.5,0.000377
